commune,city_label,wikidata_id,type_label,continent,contientLabel,pays,paysLabel,communauteAutonome,province_label,coordonnees,latitude,longitude,elevation,pointCulminant,pointCulminantLabel,superficie,population
http://www.wikidata.org/entity/Q984615,Vencillón,Q984615,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Huesca,Point(0.321944444 41.705),41.705,0.321944444,210,,,10.368347,402
http://www.wikidata.org/entity/Q984673,Viacamp y Litera,Q984673,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Huesca,Point(0.614722222 42.128333333),42.128333333,0.614722222,602,,,107.737651,40
http://www.wikidata.org/entity/Q281257,Vicién,Q281257,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Huesca,Point(-0.440833333 42.056388888),42.056388888,-0.440833333,394,,,13.759051,149
http://www.wikidata.org/entity/Q206166,Villanova,Q206166,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Huesca,Point(0.461111111 42.547777777),42.547777777,0.461111111,982,,,7.048246,171
http://www.wikidata.org/entity/Q987390,Villanueva de Sigena,Q987390,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Huesca,Point(-0.008888888 41.715277777),41.715277777,-0.008888888,230,,,146.371561,340
http://www.wikidata.org/entity/Q752004,Villanúa,Q752004,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Huesca,Point(-0.530555555 42.674444444),42.674444444,-0.530555555,953,,,58.193982,569
http://www.wikidata.org/entity/Q1648692,Yebra de Basa,Q1648692,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Huesca,Point(-0.280833333 42.4875),42.4875,-0.280833333,884,,,90.874231,155
http://www.wikidata.org/entity/Q1648378,Yésero,Q1648378,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Huesca,Point(-0.25 42.618888888),42.618888888,-0.25,1132,,,30.229933,60
http://www.wikidata.org/entity/Q144331,Zaidín,Q144331,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Huesca,Point(0.266666666 41.6),41.6,0.266666666,155,,,92.553224,1807
http://www.wikidata.org/entity/Q987419,canal de Berdún,Q987419,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Huesca,Point(-0.854081714 42.5984944),42.5984944,-0.854081714,688,,,133.274145,322
http://www.wikidata.org/entity/Q127271075,Viver de la Sierra,Q127271075,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,,,,,,,,
http://www.wikidata.org/entity/Q1645485,Abanto,Q1645485,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.698687 41.136912),41.136912,-1.698687,922,,,63.84395,78
http://www.wikidata.org/entity/Q1639539,Acered,Q1639539,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.6042985 41.1704796),41.1704796,-1.6042985,835,,,30.404091,131
http://www.wikidata.org/entity/Q783418,Aguarón,Q783418,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.2696882 41.3389273),41.3389273,-1.2696882,649,,,36.621904,602
http://www.wikidata.org/entity/Q1639615,Aguilón,Q1639615,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.046726 41.295028833),41.295028833,-1.046726,683,,,59.452066,265
http://www.wikidata.org/entity/Q931369,Agón,Q931369,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.4533153 41.8564455),41.8564455,-1.4533153,312,,,18.520183,135
http://www.wikidata.org/entity/Q1639417,Ainzón,Q1639417,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.519697 41.8160689),41.8160689,-1.519697,429,,,40.456968,1036
http://www.wikidata.org/entity/Q1641057,Aladrén,Q1641057,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.1560466 41.249166),41.249166,-1.1560466,783,,,21.056325,62
http://www.wikidata.org/entity/Q1637315,Alagón,Q1637315,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.1188807 41.7711121),41.7711121,-1.1188807,235,,,24.216599,7532
http://www.wikidata.org/entity/Q975254,Alarba,Q975254,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.6129481 41.2045968),41.2045968,-1.6129481,844,,,18.999086,91
http://www.wikidata.org/entity/Q615755,Alberite de San Juan,Q615755,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.4709561 41.8202772),41.8202772,-1.4709561,375,,,11.234925,79
http://www.wikidata.org/entity/Q633953,Albeta,Q633953,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.492677 41.8272224),41.8272224,-1.492677,412,,,2.652905,138
http://www.wikidata.org/entity/Q1650353,Alborge,Q1650353,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.3575 41.334722222),41.334722222,-0.3575,156,,,4.843779,104
http://www.wikidata.org/entity/Q1650394,Alcalá de Ebro,Q1650394,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.194081 41.8140364),41.8140364,-1.194081,223,,,9.9,244
http://www.wikidata.org/entity/Q1639119,Alcalá de Moncayo,Q1639119,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.6969472 41.7862357),41.7862357,-1.6969472,766,,,13.756927,147
http://www.wikidata.org/entity/Q745043,Alconchel de Ariza,Q745043,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-2.1220822 41.2041182),41.2041182,-2.1220822,896,,,34.851213,79
http://www.wikidata.org/entity/Q1639135,Aldehuela de Liestos,Q1639135,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.7005882 41.0642215),41.0642215,-1.7005882,990,,,38.037892,48
http://www.wikidata.org/entity/Q1639169,Alfajarín,Q1639169,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.7036902 41.6137838),41.6137838,-0.7036902,199,,,137.567041,2423
http://www.wikidata.org/entity/Q1644868,Alfamén,Q1644868,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.2431728 41.4383641),41.4383641,-1.2431728,373,,,102.043994,1470
http://www.wikidata.org/entity/Q1644856,Alforque,Q1644856,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.3852709 41.3298767),41.3298767,-0.3852709,164,,,10.618257,57
http://www.wikidata.org/entity/Q1642171,Alhama de Aragón,Q1642171,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.8949513 41.2965036),41.2965036,-1.8949513,664,,,31.137835,917
http://www.wikidata.org/entity/Q1631917,Almochuel,Q1631917,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.5496367 41.2801885),41.2801885,-0.5496367,275,,,31.999098,22
http://www.wikidata.org/entity/Q1645672,Almonacid de la Cuba,Q1645672,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.7923989 41.2795006),41.2795006,-0.7923989,488,,,55.206425,220
http://www.wikidata.org/entity/Q1650591,Almonacid de la Sierra,Q1650591,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.3239318 41.3973803),41.3973803,-1.3239318,598,,,54.122089,756
http://www.wikidata.org/entity/Q1641433,Alpartir,Q1641433,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.3804337 41.4221759),41.4221759,-1.3804337,490,,,32.535908,599
http://www.wikidata.org/entity/Q1628407,Ambel,Q1628407,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.615602 41.7953524),41.7953524,-1.615602,584,,,61.455336,253
http://www.wikidata.org/entity/Q1639608,Anento,Q1639608,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.3329758 41.0699836),41.0699836,-1.3329758,700,,,21.516137,117
http://www.wikidata.org/entity/Q1650541,Aniñón,Q1650541,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.7047706 41.4459222),41.4459222,-1.7047706,729,,,52.455764,678
http://www.wikidata.org/entity/Q604187,Aranda de Moncayo,Q604187,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.7920514 41.5781687),41.5781687,-1.7920514,907,,,91.204767,112
http://www.wikidata.org/entity/Q1640175,Ardisa,Q1640175,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.7582436 42.2008637),42.2008637,-0.7582436,433,,,27.28149,73
http://www.wikidata.org/entity/Q1640165,Ariza,Q1640165,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-2.0552546 41.3104852),41.3104852,-2.0552546,763,,,103.083347,1096
http://www.wikidata.org/entity/Q712486,Artieda,Q712486,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.983676 42.5865868),42.5865868,-0.983676,652,,,13.573514,90
http://www.wikidata.org/entity/Q1650685,Arándiga,Q1650685,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.4998265 41.5092551),41.5092551,-1.4998265,462,,,50.220097,279
http://www.wikidata.org/entity/Q1647174,Asín,Q1647174,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.0466465 42.283691),42.283691,-1.0466465,584,,,18.466539,88
http://www.wikidata.org/entity/Q1771909,Atea,Q1771909,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.5545624 41.160105),41.160105,-1.5545624,842,,,34.66846,142
http://www.wikidata.org/entity/Q1628439,Ateca,Q1628439,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.7929078 41.3308294),41.3308294,-1.7929078,603,,,84.710526,1785
http://www.wikidata.org/entity/Q794238,Azuara,Q794238,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.8713632 41.2573082),41.2573082,-0.8713632,603,,,165.811761,548
http://www.wikidata.org/entity/Q1639660,Añón de Moncayo,Q1639660,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.7210176 41.778589),41.778589,-1.7210176,836,,,64.190553,207
http://www.wikidata.org/entity/Q1639646,Badules,Q1639646,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.2517957 41.1380273),41.1380273,-1.2517957,922,,,20.088876,83
http://www.wikidata.org/entity/Q1641134,Bagüés,Q1641134,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.9459128 42.5493106),42.5493106,-0.9459128,890,,,30.718448,16
http://www.wikidata.org/entity/Q1639592,Balconchán,Q1639592,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.4604587 41.0875358),41.0875358,-1.4604587,780,,,19.401543,19
http://www.wikidata.org/entity/Q1640935,Bardallur,Q1640935,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.2122682 41.6839075),41.6839075,-1.2122682,276,,,27.344176,242
http://www.wikidata.org/entity/Q815339,Belchite,Q815339,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.7546355 41.3065445),41.3065445,-0.7546355,440,,,273.680076,1495
http://www.wikidata.org/entity/Q1646197,Belmonte de Gracián,Q1646197,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.5374054 41.3125078),41.3125078,-1.5374054,646,,,43.679107,183
http://www.wikidata.org/entity/Q1640971,Berdejo,Q1640971,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.9441486 41.5614288),41.5614288,-1.9441486,990,,,19.386529,40
http://www.wikidata.org/entity/Q1646886,Berrueco,Q1646886,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.4669396 40.9906248),40.9906248,-1.4669396,1098,,,19.501226,32
http://www.wikidata.org/entity/Q857308,Biel,Q857308,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.9357054 42.3868638),42.3868638,-0.9357054,760,,,130.726145,166
http://www.wikidata.org/entity/Q1651278,Bijuesca,Q1651278,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.9203562 41.5405092),41.5405092,-1.9203562,920,,,57.075342,93
http://www.wikidata.org/entity/Q511881,Biota,Q511881,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.188461 42.2612817),42.2612817,-1.188461,485,,,128.796556,832
http://www.wikidata.org/entity/Q1629943,Bisimbre,Q1629943,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.4433266 41.8560133),41.8560133,-1.4433266,320,,,11.221126,98
http://www.wikidata.org/entity/Q1650872,Boquiñeni,Q1650872,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.251585 41.8481006),41.8481006,-1.251585,227,,,19.09,743
http://www.wikidata.org/entity/Q1641108,Bordalba,Q1641108,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-2.0784744 41.4166975),41.4166975,-2.0784744,1000,,,41.579479,47
http://www.wikidata.org/entity/Q835559,Borja,Q835559,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.5337542 41.8348235),41.8348235,-1.5337542,448,,,107,5202
http://www.wikidata.org/entity/Q1629957,Botorrita,Q1629957,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.0301073 41.5067282),41.5067282,-1.0301073,394,,,19.810741,587
http://www.wikidata.org/entity/Q1639394,Brea de Aragón,Q1639394,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.6007204 41.5242688),41.5242688,-1.6007204,553,,,13.375557,1517
http://www.wikidata.org/entity/Q1641739,Bubierca,Q1641739,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.8538247 41.3143237),41.3143237,-1.8538247,647,,,29.542822,66
http://www.wikidata.org/entity/Q526133,Bujaraloz,Q526133,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.1536915 41.4973034),41.4973034,-0.1536915,327,,,120.918616,938
http://www.wikidata.org/entity/Q1641476,Bulbuente,Q1641476,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.6024394 41.8192954),41.8192954,-1.6024394,738,,,25.442921,250
http://www.wikidata.org/entity/Q1770009,Bureta,Q1770009,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.5040776 41.8153284),41.8153284,-1.5040776,410,,,11.913562,210
http://www.wikidata.org/entity/Q1650575,Bárboles,Q1650575,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.1877522 41.7124093),41.7124093,-1.1877522,259,,,15.679594,277
http://www.wikidata.org/entity/Q1650854,Cabañas de Ebro,Q1650854,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.1624759 41.7945931),41.7945931,-1.1624759,219,,,8.52678,473
http://www.wikidata.org/entity/Q1641779,Cabolafuente,Q1641779,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-2.0399352 41.2113193),41.2113193,-2.0399352,977,,,39.243864,50
http://www.wikidata.org/entity/Q1639202,Cadrete,Q1639202,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.9611928 41.5556662),41.5556662,-0.9611928,304,,,11.856611,4688
http://www.wikidata.org/entity/Q496424,Calatayud,Q496424,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.633333 41.35),41.35,-1.633333,530,,,154.245778,20158
http://www.wikidata.org/entity/Q1641454,Calatorao,Q1641454,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.3465769 41.5221751),41.5221751,-1.3465769,363,,,48.147681,2970
http://www.wikidata.org/entity/Q1650833,Calcena,Q1650833,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.7180907 41.6553877),41.6553877,-1.7180907,836,,,64.741358,65
http://www.wikidata.org/entity/Q1651047,Calmarza,Q1651047,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.9116608 41.157792),41.157792,-1.9116608,839,,,28.149171,57
http://www.wikidata.org/entity/Q1651164,Campillo de Aragón,Q1651164,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.8431168 41.1265661),41.1265661,-1.8431168,1054,,,36.858839,111
http://www.wikidata.org/entity/Q1651226,Carenas,Q1651226,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.7974802 41.2777659),41.2777659,-1.7974802,653,,,31.222691,169
http://www.wikidata.org/entity/Q984529,Cariñena,Q984529,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.2249058 41.3373638),41.3373638,-1.2249058,591,,,82.509136,3530
http://www.wikidata.org/entity/Q64010,Caspe,Q64010,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.0395734 41.2366709),41.2366709,-0.0395734,150,,,503.15314,10365
http://www.wikidata.org/entity/Q541657,Castejón de Alarba,Q541657,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.6360291 41.1832364),41.1832364,-1.6360291,916,,,17.562906,75
http://www.wikidata.org/entity/Q1650584,Castejón de Valdejasa,Q1650584,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.9940722 41.9822716),41.9822716,-0.9940722,521,,,110.122902,188
http://www.wikidata.org/entity/Q1650744,Castejón de las Armas,Q1650744,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.8111605 41.309767),41.309767,-1.8111605,609,,,16.187909,87
http://www.wikidata.org/entity/Q1650715,Castiliscar,Q1650715,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.2736403 42.3763826),42.3763826,-1.2736403,493,,,40.682096,219
http://www.wikidata.org/entity/Q1650549,Cervera de la Cañada,Q1650549,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.7352713 41.4321593),41.4321593,-1.7352713,703,,,29.222058,263
http://www.wikidata.org/entity/Q1639553,Cerveruela,Q1639553,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.2151644 41.2156498),41.2156498,-1.2151644,816,,,23.491448,38
http://www.wikidata.org/entity/Q959334,Cetina,Q959334,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.961786 41.2916171),41.2916171,-1.961786,666,,,78.761077,534
http://www.wikidata.org/entity/Q509039,Chiprana,Q509039,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.1272234 41.2623516),41.2623516,-0.1272234,178,,,38.978435,496
http://www.wikidata.org/entity/Q1639490,Chodes,Q1639490,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.4799892 41.4868071),41.4868071,-1.4799892,470,,,15.96998,98
http://www.wikidata.org/entity/Q1650672,Cimballa,Q1650672,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.7750256 41.1024901),41.1024901,-1.7750256,904,,,31.945311,70
http://www.wikidata.org/entity/Q936125,Cinco Olivas,Q936125,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.3715823 41.3392645),41.3392645,-0.3715823,161,,,2.250982,97
http://www.wikidata.org/entity/Q1650641,Clarés de Ribota,Q1650641,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.8377207 41.5297053),41.5297053,-1.8377207,943,,,18.69775,73
http://www.wikidata.org/entity/Q1769660,Codo,Q1769660,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.6994359 41.3334059),41.3334059,-0.6994359,342,,,11.356528,204
http://www.wikidata.org/entity/Q1768746,Codos,Q1768746,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.374515 41.2935148),41.2935148,-1.374515,751,,,62.688539,237
http://www.wikidata.org/entity/Q1641087,Contamina,Q1641087,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.9175639 41.3056691),41.3056691,-1.9175639,669,,,14.017671,34
http://www.wikidata.org/entity/Q599787,Cosuenda,Q599787,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.2983033 41.3639541),41.3639541,-1.2983033,616,,,31.681225,344
http://www.wikidata.org/entity/Q1629930,Cuarte de Huerva,Q1629930,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.9388829 41.5935919),41.5935919,-0.9388829,299,,,8.946382,15408
http://www.wikidata.org/entity/Q617125,Cubel,Q617125,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.6348157 41.0975232),41.0975232,-1.6348157,1108,,,58.619295,145
http://www.wikidata.org/entity/Q978587,Daroca,Q978587,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.4169508 41.1131898),41.1131898,-1.4169508,797,,,52.045736,1899
http://www.wikidata.org/entity/Q817204,Ejea de los Caballeros,Q817204,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.138433 42.1272823),42.1272823,-1.138433,346,,,609.922781,17129
http://www.wikidata.org/entity/Q1641115,El Burgo de Ebro,Q1641115,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.74244 41.5722233),41.5722233,-0.74244,183,,,24.863717,2750
http://www.wikidata.org/entity/Q649386,El Buste,Q649386,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.6016674 41.885933),41.885933,-1.6016674,750,,,7.611292,60
http://www.wikidata.org/entity/Q1650363,El Frago,Q1650363,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.9312934 42.2715134),42.2715134,-0.9312934,629,,,33.758764,129
http://www.wikidata.org/entity/Q1911195,El Frasno,Q1911195,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.4950161 41.4138795),41.4138795,-1.4950161,681,,,48.642586,370
http://www.wikidata.org/entity/Q1638871,Embid de Ariza,Q1638871,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.9724838 41.3797103),41.3797103,-1.9724838,675,,,41.264653,28
http://www.wikidata.org/entity/Q1650371,Encinacorba,Q1650371,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.275358 41.284532),41.284532,-1.275358,762,,,36.737641,176
http://www.wikidata.org/entity/Q1768732,Erla,Q1768732,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.9476339 42.1150034),42.1150034,-0.9476339,425,,,18.957007,374
http://www.wikidata.org/entity/Q572795,Escatrón,Q572795,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.3250665 41.2870067),41.2870067,-0.3250665,143,,,94.640067,1189
http://www.wikidata.org/entity/Q956450,Fabara,Q956450,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(0.1676103 41.1779426),41.1779426,0.1676103,240,,,101.633126,1063
http://www.wikidata.org/entity/Q930157,Farlete,Q930157,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.5071914 41.6809631),41.6809631,-0.5071914,413,,,104.111719,372
http://www.wikidata.org/entity/Q1639270,Fayón,Q1639270,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(0.3329091 41.2402642),41.2402642,0.3329091,92,,,67.19132,448
http://www.wikidata.org/entity/Q1650603,Figueruelas,Q1650603,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.1751849 41.7661327),41.7661327,-1.1751849,252,,,16.991502,1303
http://www.wikidata.org/entity/Q672176,Fombuena,Q672176,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.192324 41.1440266),41.1440266,-1.192324,1022,,,26.373334,59
http://www.wikidata.org/entity/Q1639221,Fréscano,Q1639221,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.449546 41.8743176),41.8743176,-1.449546,220,,,18.409064,196
http://www.wikidata.org/entity/Q541606,Fuendejalón,Q541606,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.4720373 41.7607577),41.7607577,-1.4720373,472,,,75.827983,774
http://www.wikidata.org/entity/Q1372769,Fuendetodos,Q1372769,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.9594579 41.3413479),41.3413479,-0.9594579,750,,,62.199203,130
http://www.wikidata.org/entity/Q1639187,Fuentes de Ebro,Q1639187,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.6286648 41.5113792),41.5113792,-0.6286648,159,,,141.73344,4862
http://www.wikidata.org/entity/Q1650339,Fuentes de Jiloca,Q1650339,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.5375521 41.2289567),41.2289567,-1.5375521,705,,,27.352422,209
http://www.wikidata.org/entity/Q1635952,Gallocanta,Q1635952,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.506944444 40.995),40.995,-1.506944444,1380,,,29.705795,128
http://www.wikidata.org/entity/Q572779,Gallur,Q572779,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.316111111 41.869166666),41.869166666,-1.316111111,254,,,41.70903,2642
http://www.wikidata.org/entity/Q1751975,Gelsa,Q1751975,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-0.460265 41.4071747),41.4071747,-0.460265,147,,,72.035294,996
http://www.wikidata.org/entity/Q1638862,Godojos,Q1638862,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.864444444 41.268611111),41.268611111,-1.864444444,787,,,16.772388,55
http://www.wikidata.org/entity/Q1657115,Gotor,Q1657115,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.65 41.545277777),41.545277777,-1.65,608,,,15.518255,309
http://www.wikidata.org/entity/Q537345,Grisel,Q537345,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.728333333 41.870833333),41.870833333,-1.728333333,625,,,14.506965,101
http://www.wikidata.org/entity/Q1640400,Grisén,Q1640400,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.1641743 41.7443055),41.7443055,-1.1641743,250,,,4.751731,630
http://www.wikidata.org/entity/Q1641124,Herrera de los Navarros,Q1641124,city,,,http://www.wikidata.org/entity/Q29,Espagne,Aragon,Saragosse,Point(-1.080833333 41.209444444),41.209444444,-1.080833333,890,,,105.006456,495
